clip,timestamp,rat003_center_x,rat003_center_y,rat004_center_x,rat004_center_y,rat005_center_x,rat005_center_y,rat006_center_x,rat006_center_y,rat007_center_x,rat007_center_y,rat010_center_x,rat010_center_y,rat030_center_x,rat030_center_y,rat031_center_x,rat031_center_y,rat032_center_x,rat032_center_y,rat033_center_x,rat033_center_y,rat034_center_x,rat034_center_y,rat035_center_x,rat035_center_y
C5,1718891833666962904,900,359,1291,131,761,115,1867,950,1942,744,1441,551,1290,241,1232,681,1508,418,555,413,997,437,1060,171
C5,1718891833766962912,906,375,1287,126,761,115,1865,950,1942,745,1440,554,1290,241,1233,683,1510,419,555,413,1004,433,1061,170
C5,1718891833866962968,916,384,1283,124,761,116,1866,948,1946,748,1439,556,1287,240,1233,682,1510,419,555,413,1020,425,1060,170
C5,1718891833966962832,925,394,1273,119,760,117,1868,947,1943,749,1436,559,1286,239,1234,683,1510,418,554,413,1032,424,1060,170
C5,1718891834066962872,932,402,1271,113,760,117,1867,948,1946,747,1434,562,1285,238,1236,683,1509,419,554,413,1040,419,1063,170
C5,1718891834166962904,941,411,1262,100,760,118,1867,947,1948,746,1433,561,1285,238,1239,684,1509,418,554,413,1039,424,1061,170
C5,1718891834266962872,953,415,1257,93,760,119,1868,947,1947,749,1431,560,1285,238,1252,683,1509,418,554,413,1050,417,1061,171
C5,1718891834366962864,949,418,1259,96,760,118,1864,949,1941,750,1431,560,1284,237,1244,684,1508,417,554,413,1046,425,1061,171
C5,1718891834466962848,946,418,1258,95,761,119,1865,948,1951,753,1430,560,1283,237,1240,685,1505,414,555,413,1036,435,1059,171
C5,1718891834566962880,950,412,1264,96,760,119,1867,947,1956,754,1430,560,1281,236,1241,685,1499,408,555,413,1029,440,1059,170
C5,1718891834666962880,953,406,1275,93,760,120,1869,948,1963,756,1430,560,1282,237,1242,685,1496,403,555,413,1040,447,1061,171
C5,1718891834766962752,949,404,1278,92,760,121,1868,947,1964,757,1430,560,1284,238,1243,684,1490,392,556,413,1044,440,1063,172
C5,1718891834866962840,945,401,1278,99,760,121,1868,947,1963,758,1430,560,1289,243,1241,683,1488,390,555,413,1037,434,1065,173
C5,1718891834966962728,940,401,1284,101,760,120,1868,947,1965,757,1430,560,1290,246,1241,683,1488,389,554,413,1028,422,1068,173
C5,1718891835066962736,940,402,1287,113,761,119,1868,947,1966,757,1430,560,1291,246,1242,682,1488,389,554,412,1030,415,1068,174
C5,1718891835166962728,927,405,1284,128,760,120,1868,947,1967,757,1430,560,1293,249,1241,681,1488,389,556,414,1010,411,1069,174
C5,1718891835266962800,921,408,1289,139,760,119,1867,947,1968,758,1430,560,1298,257,1241,681,1484,384,582,415,1007,417,1069,174
C5,1718891835366962736,925,399,1289,140,760,120,1867,946,1969,759,1430,560,1301,268,1241,681,1480,378,596,414,1011,428,1073,172
C5,1718891835466962752,933,399,1284,155,760,119,1867,947,1969,759,1430,560,1305,273,1241,681,1477,375,618,412,1010,434,1094,168
C5,1718891835566962672,934,397,1281,163,761,118,1867,946,1968,759,1431,559,1305,269,1241,681,1474,371,642,412,1015,433,1094,169
C5,1718891835666962672,938,393,1282,165,762,118,1867,946,1964,759,1431,559,1306,269,1242,682,1471,370,660,412,1016,433,1090,172
C5,1718891835766962640,935,392,1282,165,761,125,1867,946,1964,761,1430,560,1307,270,1241,682,1472,369,679,413,1014,430,1091,171
C5,1718891835866962640,933,392,1282,164,762,122,1867,946,1963,763,1430,560,1305,267,1240,681,1473,369,705,409,1012,422,1096,170
C5,1718891835966962608,931,388,1282,164,763,121,1866,946,1958,760,1430,560,1305,268,1239,681,1474,368,715,408,1017,424,1099,169
C5,1718891836066962664,921,386,1282,164,764,122,1865,948,1954,759,1430,560,1306,271,1239,680,1474,367,734,406,1012,422,1100,168
C5,1718891836166962696,918,386,1282,164,766,120,1864,948,1945,753,1430,560,1306,269,1240,682,1474,367,751,406,1005,421,1100,169
C5,1718891836266962664,923,386,1282,164,768,118,1863,949,1935,744,1430,559,1305,269,1240,681,1474,367,761,406,1003,420,1099,168
C5,1718891836366962624,923,387,1282,164,768,120,1862,950,1924,739,1431,557,1308,278,1239,681,1474,366,766,406,1007,426,1099,167
C5,1718891836466962608,925,387,1282,164,768,122,1862,951,1929,738,1433,556,1307,280,1239,680,1474,367,777,407,1010,421,1098,167
C5,1718891836566962544,923,387,1282,165,768,119,1863,951,1933,736,1434,553,1304,287,1239,678,1474,367,778,406,1015,424,1097,168
C5,1718891836666962608,924,386,1282,165,769,116,1863,952,1935,735,1435,554,1307,291,1239,677,1473,367,779,405,1014,424,1097,168
C5,1718891836766962592,924,387,1283,164,773,113,1863,952,1937,735,1432,558,1308,296,1239,676,1473,367,780,406,1009,423,1097,167
C5,1718891836866962528,922,387,1284,164,778,113,1863,953,1937,736,1430,561,1306,301,1237,675,1473,367,780,406,1005,422,1098,167
C5,1718891836966962544,919,386,1282,166,791,108,1863,952,1934,738,1429,563,1303,305,1236,676,1473,367,780,406,1001,424,1100,167
C5,1718891837066962584,921,384,1280,166,796,111,1863,952,1930,741,1429,566,1300,308,1233,674,1473,367,780,406,998,409,1100,168
C5,1718891837166962584,912,386,1278,166,801,111,1864,952,1931,745,1429,567,1299,309,1231,674,1473,367,780,406,990,413,1096,169
C5,1718891837266962520,908,391,1279,167,808,108,1864,952,1935,751,1429,567,1312,313,1228,674,1473,367,781,405,977,421,1101,169
C5,1718891837366962528,907,394,1279,167,827,114,1864,952,1937,756,1430,567,1321,318,1227,677,1473,367,782,405,980,432,1102,172
C5,1718891837466962432,910,391,1279,167,850,122,1864,951,1938,760,1430,567,1323,315,1226,678,1473,367,782,405,980,436,1105,176
C5,1718891837566962440,911,391,1280,167,868,129,1864,951,1944,762,1430,567,1327,307,1226,681,1473,367,781,405,985,440,1100,174
C5,1718891837666962464,909,394,1280,167,890,138,1864,952,1951,765,1430,566,1328,309,1227,682,1473,367,782,405,989,444,1094,174
C5,1718891837766962392,911,396,1279,167,911,153,1864,953,1953,769,1432,566,1332,311,1225,684,1473,368,782,405,989,435,1076,173
C5,1718891837866962424,911,394,1282,166,932,163,1865,952,1951,773,1434,568,1332,311,1226,683,1473,368,782,406,987,432,1061,175
C5,1718891837966962400,908,393,1282,167,934,166,1864,952,1950,776,1428,588,1333,309,1224,683,1472,367,781,406,988,437,1048,176
C5,1718891838066962400,905,392,1279,168,939,167,1864,952,1950,779,1422,612,1333,310,1223,683,1471,365,783,405,986,435,1026,180
C5,1718891838166962384,907,390,1275,168,939,168,1864,952,1953,778,1418,624,1332,309,1223,681,1471,365,782,405,986,435,1033,180
C5,1718891838266962352,906,390,1270,170,940,171,1863,952,1959,781,1418,631,1334,312,1221,675,1471,365,783,405,988,440,1027,179
C5,1718891838366962416,902,391,1267,177,942,173,1863,952,1961,783,1419,636,1341,311,1223,667,1473,366,782,405,985,435,1051,176
C5,1718891838466962288,903,392,1268,178,947,178,1865,951,1968,786,1421,646,1361,304,1221,654,1472,366,782,405,985,436,1076,171
C5,1718891838566962376,905,392,1267,178,956,186,1864,952,1970,788,1420,653,1386,294,1203,634,1473,368,782,406,985,438,1074,170
C5,1718891838666962280,905,392,1267,179,962,194,1864,952,1975,791,1418,660,1402,288,1199,616,1479,372,782,406,990,444,1081,168
C5,1718891838766962352,906,391,1266,179,977,203,1863,951,1974,791,1414,666,1416,283,1199,596,1481,373,782,406,990,444,1073,169
C5,1718891838866962240,905,391,1266,178,990,219,1863,951,1974,792,1406,674,1420,282,1199,591,1482,374,783,406,990,444,1074,171
C5,1718891838966962352,905,391,1265,179,1000,235,1862,951,1974,792,1400,674,1422,283,1199,587,1480,373,783,406,985,438,1079,172
C5,1718891839066962320,904,391,1265,178,1008,246,1864,951,1973,792,1393,680,1428,274,1199,583,1479,372,783,406,990,446,1078,173
C5,1718891839166962216,904,391,1265,178,1012,249,1864,951,1972,791,1390,686,1427,268,1197,579,1479,373,785,405,984,439,1075,172
C5,1718891839266962328,905,391,1265,178,1018,255,1865,951,1971,789,1387,689,1420,261,1197,577,1479,374,786,405,984,439,1071,171
C5,1718891839366962288,904,391,1266,178,1017,258,1866,951,1971,788,1388,686,1415,252,1199,584,1480,374,787,405,984,440,1070,173
C5,1718891839466962280,905,391,1268,177,1019,262,1866,951,1973,788,1387,686,1409,247,1206,579,1480,374,788,405,984,439,1051,176
C5,1718891839566962184,905,391,1265,179,1021,264,1866,951,1978,789,1385,686,1412,244,1212,576,1481,375,788,406,984,439,1038,179
C5,1718891839666962248,905,390,1258,182,1025,263,1866,953,1979,789,1385,685,1407,238,1214,576,1480,374,787,406,984,439,1033,180
C5,1718891839766962256,904,390,1256,185,1026,264,1869,953,1979,790,1385,685,1408,239,1215,576,1483,376,787,406,984,440,1024,181
C5,1718891839866962192,904,390,1250,187,1024,262,1867,951,1974,789,1386,684,1407,239,1214,575,1483,376,786,406,984,440,1017,181
C5,1718891839966962216,904,390,1248,189,1024,263,1866,950,1970,787,1386,683,1408,239,1216,572,1483,376,786,406,984,439,1015,182
C5,1718891840066962168,905,390,1246,189,1024,263,1866,950,1970,787,1389,679,1405,243,1218,570,1483,376,787,406,984,439,1013,183
C5,1718891840166962224,905,390,1244,189,1025,263,1866,951,1972,785,1396,674,1402,245,1219,566,1482,376,787,406,984,439,1011,183
C5,1718891840266962112,905,390,1241,192,1026,262,1864,951,1974,785,1402,673,1401,245,1230,561,1483,376,788,406,984,438,1010,185
C5,1718891840366962136,905,390,1241,195,1026,262,1861,954,1972,784,1403,676,1403,245,1243,559,1483,376,787,406,984,438,1009,185
C5,1718891840466962176,905,390,1239,197,1022,260,1861,953,1971,783,1404,680,1406,245,1252,557,1485,377,788,406,984,438,1009,185
C5,1718891840566962104,905,390,1235,198,1021,260,1862,954,1965,781,1411,682,1409,243,1258,553,1486,377,788,405,984,438,1006,187
C5,1718891840666962152,905,390,1232,200,1024,262,1863,954,1949,774,1418,685,1409,244,1263,548,1486,378,788,406,984,438,1004,189
C5,1718891840766962088,905,390,1234,200,1027,263,1863,953,1930,762,1422,690,1410,244,1276,546,1487,378,788,405,989,446,1006,187
C5,1718891840866962016,903,391,1231,201,1031,269,1862,954,1926,760,1422,693,1410,244,1289,547,1486,376,788,405,983,439,1005,187
C5,1718891840966962120,903,390,1233,201,1035,271,1863,953,1927,761,1422,697,1409,245,1296,547,1485,376,788,405,983,440,1002,189
C5,1718891841066962024,904,390,1231,200,1039,274,1863,953,1931,765,1430,706,1409,245,1299,543,1482,376,787,405,983,442,999,193
C5,1718891841166962024,904,391,1231,198,1039,272,1863,953,1931,770,1436,711,1408,245,1296,540,1476,377,785,405,987,440,1001,192
C5,1718891841266962024,905,391,1231,198,1043,273,1863,953,1928,773,1441,714,1404,248,1296,539,1474,377,785,405,994,447,1005,188
C5,1718891841366962072,903,392,1231,196,1045,269,1863,953,1928,785,1441,711,1403,248,1291,544,1473,378,782,405,1001,448,1004,188
C5,1718891841466961928,905,393,1232,197,1054,269,1862,952,1927,792,1444,714,1403,247,1289,547,1472,378,778,406,1005,446,1005,186
C5,1718891841566962016,904,394,1234,198,1059,269,1863,952,1931,807,1444,717,1401,249,1290,549,1472,378,771,405,1009,443,1006,185
C5,1718891841666961912,905,393,1236,199,1055,272,1863,952,1935,820,1442,719,1402,248,1290,550,1471,377,753,407,1016,442,1005,184
C5,1718891841766961928,903,393,1239,198,1054,283,1863,952,1940,830,1439,719,1402,248,1292,550,1470,377,749,407,1022,443,999,184
C5,1718891841866961912,902,394,1240,195,1052,285,1863,953,1941,837,1441,720,1403,246,1291,547,1470,377,751,407,1029,443,999,185
C5,1718891841966961912,902,395,1242,200,1046,284,1863,953,1943,849,1448,718,1404,245,1287,546,1469,377,745,406,1028,439,998,186
C5,1718891842066961872,899,395,1250,213,1042,292,1862,953,1943,857,1447,717,1403,246,1287,547,1469,377,746,407,1034,444,998,186
C5,1718891842166961896,900,396,1267,235,1041,292,1863,953,1946,857,1449,716,1406,243,1287,551,1469,376,748,407,1024,457,994,189
C5,1718891842266961880,904,400,1286,254,1043,292,1863,953,1945,857,1460,715,1405,241,1302,551,1473,376,754,406,1014,477,993,189
C5,1718891842366961920,908,404,1294,269,1043,291,1860,953,1948,869,1464,711,1403,239,1299,554,1479,377,768,404,1006,497,988,195
C5,1718891842466961896,913,409,1300,278,1045,287,1861,953,1951,877,1465,708,1402,239,1303,564,1480,375,773,404,1005,520,987,196
C5,1718891842566961904,918,413,1302,288,1044,286,1861,953,1947,873,1464,707,1403,238,1308,568,1481,374,773,404,1007,544,986,196
C5,1718891842666961792,922,419,1302,295,1044,285,1861,953,1939,857,1469,710,1404,237,1308,578,1479,372,774,405,1010,569,985,197
C5,1718891842766961872,932,423,1303,293,1047,281,1862,950,1939,855,1469,709,1405,237,1310,581,1479,371,775,405,1009,586,982,198
C5,1718891842866961800,951,434,1304,294,1043,273,1864,949,1939,857,1471,709,1403,238,1310,581,1479,371,772,404,1014,586,974,203
C5,1718891842966961864,971,452,1300,296,1041,271,1865,949,1945,873,1485,723,1408,240,1309,579,1479,371,771,403,1014,592,970,208
C5,1718891843066961744,985,475,1297,297,1040,268,1865,949,1948,880,1525,751,1413,245,1309,579,1480,371,771,404,995,593,965,215
C5,1718891843166961744,994,489,1292,299,1042,266,1865,949,1946,877,1547,760,1416,249,1308,578,1481,372,769,405,968,595,956,229
C5,1718891843266961824,1001,497,1286,303,1042,263,1865,949,1940,858,1549,763,1416,248,1308,577,1480,372,765,406,932,588,941,250
C5,1718891843366961792,998,504,1282,303,1043,264,1865,950,1937,854,1550,767,1419,260,1307,576,1480,372,767,406,900,575,927,268
C5,1718891843466961688,990,521,1278,303,1043,263,1865,950,1937,859,1550,769,1421,274,1307,576,1479,372,767,407,848,559,915,282
C5,1718891843566961680,977,537,1270,301,1045,265,1861,952,1938,861,1551,770,1424,292,1307,576,1479,373,766,408,809,541,907,298
C5,1718891843666961800,959,549,1262,300,1047,266,1860,953,1941,859,1553,774,1430,304,1307,576,1481,376,763,406,774,520,900,314
C5,1718891843766961744,923,552,1249,302,1045,271,1860,953,1944,863,1554,778,1440,329,1308,577,1489,384,770,408,749,510,896,316
C5,1718891843866961736,897,550,1245,304,1043,273,1860,953,1946,868,1555,779,1445,342,1311,585,1487,374,773,410,724,505,876,343
C5,1718891843966961696,860,545,1239,306,1045,283,1861,953,1942,860,1553,778,1450,353,1316,609,1479,356,768,410,690,500,874,355
C5,1718891844066961672,822,533,1239,307,1045,288,1862,953,1941,857,1552,778,1450,372,1325,629,1473,343,768,411,660,499,876,369
C5,1718891844166961672,782,518,1237,307,1043,284,1861,954,1941,859,1551,780,1453,377,1343,645,1472,341,769,410,619,492,877,377
C5,1718891844266961696,734,509,1232,306,1047,287,1862,954,1940,858,1549,781,1456,385,1357,654,1471,348,771,410,571,490,872,392
C5,1718891844366961600,687,500,1230,305,1047,286,1862,954,1942,861,1551,784,1465,395,1372,663,1467,336,771,410,519,481,863,413
C5,1718891844466961624,641,495,1234,305,1047,282,1862,955,1942,864,1553,788,1467,390,1389,676,1460,317,765,409,489,464,854,423
C5,1718891844566961608,605,492,1233,305,1049,281,1862,954,1943,875,1557,787,1467,391,1396,684,1455,307,769,408,468,447,840,445
C5,1718891844666961656,561,485,1232,303,1054,267,1861,954,1943,905,1559,784,1466,389,1409,689,1450,303,775,408,463,451,828,460
C5,1718891844766961528,539,481,1226,305,1053,268,1859,954,1946,908,1558,781,1466,390,1417,689,1445,296,774,408,460,460,817,467
C5,1718891844866961608,543,478,1226,306,1049,267,1859,955,1937,915,1556,780,1466,391,1424,693,1445,296,775,408,463,474,796,474
C5,1718891844966961544,552,474,1226,307,1041,271,1860,955,1937,911,1554,781,1467,392,1438,701,1444,294,777,407,472,485,775,480
C5,1718891845066961600,563,477,1226,307,1029,276,1860,955,1937,912,1548,786,1465,393,1446,703,1441,290,779,408,473,492,757,484
C5,1718891845166961552,558,478,1224,308,1007,290,1857,954,1935,911,1542,787,1464,394,1456,698,1428,282,781,408,481,490,741,486
C5,1718891845266961544,564,477,1225,309,988,299,1857,953,1934,911,1540,786,1462,394,1467,697,1418,275,773,406,489,491,720,492
C5,1718891845366961504,562,477,1227,309,975,302,1855,954,1934,912,1540,786,1462,394,1476,698,1413,266,768,406,490,491,703,495
C5,1718891845466961488,572,476,1230,307,955,311,1855,953,1933,912,1539,786,1463,395,1478,699,1406,260,751,406,488,492,689,496
C5,1718891845566961488,572,477,1230,307,931,328,1854,952,1933,912,1538,788,1464,396,1478,698,1400,255,751,407,493,493,672,499
C5,1718891845666961520,572,477,1232,305,915,342,1853,952,1933,911,1538,786,1465,393,1472,695,1398,255,751,407,490,494,655,501
C5,1718891845766961456,573,476,1232,306,899,354,1853,952,1934,909,1539,787,1471,393,1470,694,1397,255,751,407,489,494,644,500
C5,1718891845866961480,572,476,1234,306,883,368,1854,952,1933,901,1546,771,1480,396,1469,693,1395,255,751,406,491,492,638,499
C5,1718891845966961504,571,476,1234,305,878,371,1854,953,1933,901,1549,764,1482,400,1466,692,1393,255,754,406,487,494,632,499
C5,1718891846066961400,569,477,1235,304,874,377,1851,953,1930,910,1550,766,1482,401,1465,692,1395,258,755,407,485,495,628,502
C5,1718891846166961480,569,476,1235,304,874,378,1853,955,1930,910,1552,770,1481,401,1458,691,1394,258,753,407,483,497,626,504
C5,1718891846266961456,567,477,1236,303,872,381,1854,954,1932,911,1554,782,1480,399,1451,692,1395,257,746,405,464,506,626,505
C5,1718891846366961432,566,479,1237,301,863,393,1855,953,1933,911,1555,786,1477,398,1448,693,1393,255,744,406,461,511,620,506
C5,1718891846466961416,566,477,1236,301,852,398,1854,952,1934,912,1556,784,1475,398,1448,695,1390,253,746,406,457,514,613,507
C5,1718891846566961344,564,477,1237,301,831,405,1852,951,1934,913,1559,787,1476,397,1449,696,1392,253,743,403,448,517,612,507
C5,1718891846666961304,564,478,1239,303,821,408,1849,951,1934,913,1559,786,1476,395,1450,697,1394,253,746,406,444,520,615,507
C5,1718891846766961312,562,478,1237,305,794,408,1850,950,1934,913,1559,787,1477,394,1451,698,1394,253,726,408,447,518,612,508
C5,1718891846866961368,566,478,1231,305,717,414,1852,951,1933,912,1560,787,1478,393,1451,698,1390,252,758,402,449,517,613,507
C5,1718891846966961400,564,478,1225,308,662,419,1854,951,1934,911,1560,787,1479,393,1452,698,1387,251,690,409,453,516,614,508
C5,1718891847066961288,562,479,1224,309,640,407,1856,950,1935,911,1560,787,1479,394,1453,699,1382,250,716,412,454,515,617,507
C5,1718891847166961248,561,476,1217,312,612,406,1857,951,1933,913,1560,786,1479,394,1454,701,1381,249,702,418,452,512,616,507
C5,1718891847266961352,561,476,1211,312,579,405,1859,953,1932,914,1561,788,1479,394,1452,698,1375,248,631,424,455,508,613,508
C5,1718891847366961296,563,475,1208,314,555,406,1860,951,1932,912,1562,787,1479,394,1449,695,1365,248,611,429,456,507,615,508
C5,1718891847466961264,564,475,1207,314,540,409,1859,951,1932,912,1562,786,1479,394,1451,696,1368,250,598,432,454,509,606,511
C5,1718891847566961216,566,474,1206,314,535,410,1858,950,1933,910,1562,785,1479,393,1448,694,1358,250,586,433,453,514,601,511
C5,1718891847666961280,565,474,1206,314,530,411,1859,950,1934,909,1560,783,1479,393,1449,694,1363,251,584,430,456,513,603,514
C5,1718891847766961272,570,473,1200,315,528,411,1856,950,1934,909,1560,783,1479,393,1460,694,1361,250,576,430,455,513,608,511
C5,1718891847866961224,571,472,1204,314,524,411,1860,949,1933,907,1560,783,1479,393,1468,696,1355,249,570,429,454,512,609,510
C5,1718891847966961208,571,472,1199,316,520,414,1864,948,1931,906,1560,783,1476,393,1478,698,1351,249,567,428,453,513,610,510
C5,1718891848066961128,569,474,1196,319,521,411,1862,946,1931,907,1560,783,1477,393,1480,698,1350,250,563,431,454,513,608,511
C5,1718891848166961168,570,474,1199,321,519,413,1861,945,1930,907,1561,784,1479,392,1484,697,1350,249,563,432,454,511,611,511
C5,1718891848266961088,570,474,1186,323,519,417,1861,946,1929,906,1561,785,1480,390,1492,697,1347,248,560,435,452,511,611,511
C5,1718891848366961104,569,473,1183,323,518,418,1863,946,1928,906,1561,786,1486,388,1502,696,1345,249,559,435,451,511,609,511
C5,1718891848466961144,569,473,1184,322,516,418,1864,946,1928,906,1561,788,1498,388,1525,688,1348,249,559,434,450,512,608,511
C5,1718891848566961136,567,473,1184,323,516,416,1864,947,1928,906,1561,787,1521,387,1548,676,1349,249,560,433,450,513,608,511
